run_name,model_name,lr,num_seeds,best_epoch_mean,best_epoch_std,val_loss_mean,val_loss_std,val_top1_accuracy_mean,val_top1_accuracy_std,val_macro_accuracy_mean,val_macro_accuracy_std,val_top5_accuracy_mean,val_top5_accuracy_std,test_loss_mean,test_loss_std,test_top1_accuracy_mean,test_top1_accuracy_std,test_macro_accuracy_mean,test_macro_accuracy_std,test_top5_accuracy_mean,test_top5_accuracy_std
mot_large-base_1d-bs.512-ep.300,mot_large_1d,0.03,3,49.333333333333336,0.5773502691896257,2.0666418062189416,0.0006276868663833474,0.5743785850860421,0.000382409177820231,0.5691546400388082,0.0005329282599324721,0.7949012109623964,0.0005841396679357636,2.1119098317954528,0.0008703962926203102,0.5499872481509819,0.0023059348788606504,0.530859371026357,0.00282492499356089,0.7823259372609028,0.0010121466377446613
mot_large-base_1d-bs.512-ep.300,mot_large_1d,0.1,3,43.666666666666664,1.1547005383792515,1.5316302419240646,0.007203483546543777,0.6651370299553856,0.0019247506527140575,0.6616083383560181,0.0027380220075921406,0.841555130656469,0.003297008835277953,1.582893669286026,0.009932899479643957,0.6451160418260647,0.004213902484534116,0.6283834973971049,0.0028041678346256566,0.8389441469013007,0.002508583980222604
mot_large-base_1d-bs.512-ep.300,mot_large_1d,0.3,3,48.333333333333336,1.1547005383792515,1.4925696407631752,0.007516492074236194,0.6832377310388783,0.0005841396679357031,0.6810653805732727,0.0008904071475493893,0.8578712555768006,0.00022078404175512588,1.5613458162058194,0.009351493628341832,0.6790359602142311,0.002295332823259333,0.6643135150273641,0.001738916774095117,0.8550114766641163,0.001530221882172944
mot_large-base_1d-bs.512-ep.300,mot_large_1d,1.0,3,49.0,0.0,3.918242122535876,0.01305428606713654,0.6771191841937539,0.0024881097891578364,0.6762803991635641,0.0032994475627400525,0.8535372848948375,0.0006623521252653777,4.101722069341168,0.017787755133701583,0.6740627390971691,0.0023890581478187797,0.6601391633351644,0.003011280958640738,0.8509308849783219,0.0018871013245279884
mot_large-huge_1d-bs.512-ep.300,mot_large_1d,0.001,3,44.0,3.0,2.535387475601498,0.008819237053534284,0.469980879541109,0.0031301540236606073,0.4533785879611969,0.0018018198854444446,0.7203314212874442,0.004053056238517416,2.6011699665811894,0.005789541117123246,0.46608008161183373,0.00180788662060161,0.4425097505251567,0.0028546669278440235,0.705559806171895,0.00361577324120322
mot_large-huge_1d-bs.512-ep.300,mot_large_1d,0.003,3,46.333333333333336,0.5773502691896257,1.8811998210491232,0.005550968096293588,0.6063734862970045,0.0028955555619121615,0.595092793305715,0.0029316833189028954,0.804206500956023,0.002757591797678016,1.9497203822039852,0.0030649569801246227,0.5874776842642183,0.0032535962311076444,0.5691850582758585,0.0041367736698242445,0.794312675337924,0.005729824518913798
mot_large-huge_1d-bs.512-ep.300,mot_large_1d,0.01,3,44.333333333333336,5.033222956847166,1.4314165225980233,0.004018058763232266,0.6894837476099427,0.002757591797678016,0.6817308266957601,0.0028155335033103195,0.8490758444869344,0.002240713299075461,1.4835567644620786,0.002823401422056925,0.677250701351696,0.0023059348788606565,0.6598707040150961,0.001129445419824764,0.847870441213976,0.0015927054318792488
mot_large-huge_1d-bs.512-ep.300,mot_large_1d,0.03,3,38.0,3.605551275463989,1.23796647790893,0.004165166447136218,0.7217335882727852,0.0008831361670205035,0.71406356493632,0.0004649120581778054,0.8730401529636711,0.0017524190038071819,1.2744127238049126,0.005941712947914539,0.7125733231318542,0.0027674744216030136,0.698960542678833,0.0030269828649557764,0.8652129558786024,0.0015927054318791865
mot_large-huge_1d-bs.512-ep.300,mot_large_1d,0.1,3,45.0,5.291502622129181,1.2380566871113043,0.00450738134117809,0.7273422562141492,0.0003824091778202865,0.72349613904953,0.0006943534667271938,0.877119184193754,0.0005841396679357031,1.2624913721296198,0.007444446597566757,0.7214996174445295,0.00038255547054327765,0.7080022891362509,0.0004149656034664921,0.8723539913287427,0.0011687262675225097
mot_large-huge_1d-bs.512-ep.300,mot_large_1d,0.3,3,41.333333333333336,3.5118845842842465,1.765716530366488,0.01519919156036389,0.7079668578712556,0.001962371487360159,0.7035868565241495,0.002160766169647727,0.8710006373486298,0.001545488292285817,1.7920102540463458,0.023800480494629548,0.6996939556235654,0.0011476664116296664,0.6854817469914755,0.0022577283687694144,0.8701861769956644,0.0018078866206015787
mot_large-huge_1d-bs.512-ep.300,mot_large_1d,1.0,3,36.0,3.605551275463989,5.689476479019156,0.08767035468336085,0.7004461440407903,0.004016813577205515,0.695941706498464,0.003828769685235362,0.8666666666666667,0.002685953792951644,5.806697064229221,0.13254915058674066,0.6928079571537873,0.007679747475089792,0.6777300635973612,0.0071209526787615616,0.8627901045651619,0.0007963527159396555
mot_large_1d-bs.512-ep.300,mot_large_1d,0.001,3,44.0,3.0,2.461229325070208,0.0052614553443994004,0.547100063734863,0.003634564035534303,0.5354326367378235,0.005057288332154242,0.7597195666029318,0.00787738154517801,2.4923240790042427,0.0009818383042305848,0.5354501402703392,0.0024594875697508383,0.5138235290845236,0.0023669542574622938,0.7570772762050497,0.004653988163961896
